 0,  1,  0.042341709874
 0,  2,  0.481705547483
 0,  3, -0.210992038964
 0,  4, -0.081196652273
 0,  5, -0.158910677735
 0,  6,  0.487754823133
 0,  7, -0.180068748442
 0,  8, -0.073637394563
 0,  9, -0.100244776483
 0, 10, -0.413515710326
 0, 11, -0.191025410688
 1,  2, -0.379143609737
 1,  3, -0.192355858243
 1,  4,  0.455628025581
 1,  5,  0.351345850169
 1,  6,  0.288908048577
 1,  7, -0.434347370512
 1,  8,  0.375814155907
 1,  9,  0.027303702107
 1, 10,  0.437457634141
 1, 11,  0.410062366816
 2,  3, -0.061357482300
 2,  4, -0.250048536289
 2,  5,  0.315485443016
 2,  6,  0.395120202582
 2,  7,  0.022274468078
 2,  8,  0.180193536006
 2,  9,  0.167314673407
 2, 10,  0.394831073257
 2, 11, -0.023609734431
 3,  4,  0.326472014749
 3,  5,  0.415398750891
 3,  6, -0.311688551796
 3,  7,  0.204295358636
 3,  8,  0.062028653768
 3,  9, -0.319341838730
 3, 10,  0.239111130594
 3, 11, -0.412642572004
 4,  5,  0.156344210287
 4,  6,  0.397018669397
 4,  7, -0.422733654196
 4,  8, -0.045887598557
 4,  9,  0.158999610428
 4, 10, -0.154151177157
 4, 11, -0.058846676471
 5,  6, -0.020928858708
 5,  7, -0.090112422869
 5,  8, -0.254969105852
 5,  9, -0.180374723857
 5, 10, -0.132229654596
 5, 11, -0.416614386219
 6,  7,  0.033457154667
 6,  8, -0.273906956011
 6,  9, -0.254277347060
 6, 10,  0.197187784604
 6, 11,  0.089353846646
 7,  8,  0.095306968340
 7,  9,  0.057913255574
 7, 10, -0.192110172311
 7, 11,  0.142029678176
 8,  9,  0.468271014661
 8, 10,  0.178144733811
 8, 11, -0.258463971948
 9, 10, -0.149044641949
 9, 11,  0.156126052626
10, 11, -0.062870383579
