 0,  1, -0.436920921879,  0.089051481908,  0.114534548770
 0,  2,  0.438183752739,  0.051969784082, -0.352866682293
 0,  3,  0.091624296707, -0.308710064183, -0.485410291629
 0,  4,  0.162135533123, -0.339637726575, -0.132299037581
 0,  5, -0.135904201148,  0.440882034864,  0.310790500815
 0,  6, -0.104273755378,  0.423013058561, -0.352903122969
 0,  7, -0.338654007842,  0.199255537333, -0.200512881307
 0,  8, -0.364124606272,  0.248739191290,  0.426574668953
 0,  9,  0.429414213414, -0.324917719310,  0.374898911940
 0, 10, -0.441317564006, -0.119875975056,  0.321070691798
 0, 11,  0.301582646588, -0.100748432149,  0.456008274589
 1,  2, -0.449212563169, -0.090317611430, -0.228304850648
 1,  3, -0.464702860506, -0.423009378279,  0.251794807458
 1,  4, -0.389063270451,  0.403992825851,  0.044988811802
 1,  5, -0.304073014095,  0.339218795394,  0.329181177192
 1,  6,  0.422546272197, -0.254568783816, -0.305098401479
 1,  7, -0.391535708937,  0.181418297485, -0.026939183424
 1,  8,  0.216483742305, -0.088503990965, -0.401084664813
 1,  9,  0.360569811521, -0.015701285323,  0.147464083441
 1, 10,  0.387975784343, -0.087801124853, -0.459711060120
 1, 11,  0.290254059597, -0.461013738392, -0.379145584702
 2,  3, -0.369787830584,  0.199856694506,  0.308056022801
 2,  4,  0.307453324630, -0.031624611120, -0.189250687888
 2,  5, -0.265839642304, -0.188071003406, -0.024199866797
 2,  6, -0.380601878828, -0.131452609850,  0.461430947321
 2,  7, -0.310618571993, -0.114900555330,  0.448585064239
 2,  8,  0.337457049452, -0.479608240631,  0.240009279397
 2,  9,  0.376841430145, -0.043309779135,  0.431382768202
 2, 10, -0.448191129050,  0.344172910848, -0.394673329954
 2, 11,  0.014432018823,  0.149925302859,  0.469973282506
 3,  4,  0.446336730516, -0.058448546063,  0.354976708929
 3,  5,  0.068041887477,  0.063548169257, -0.191800729646
 3,  6,  0.270047875067, -0.335205630505,  0.413341878509
 3,  7,  0.428999181205, -0.182070048984,  0.217294225356
 3,  8,  0.009257306579, -0.465748378776,  0.044483993359
 3,  9,  0.058859956756,  0.039576101488,  0.357401651882
 3, 10, -0.053781640976,  0.334331829538,  0.173143481305
 3, 11,  0.035589382719, -0.101089186769,  0.407495455619
 4,  5, -0.108045943065, -0.256468105851, -0.269936142547
 4,  6, -0.300812144747, -0.164471533073,  0.158552175373
 4,  7,  0.345062471411,  0.353286584042,  0.074495489519
 4,  8, -0.237638271323, -0.473486551517, -0.326364829765
 4,  9,  0.359227524680, -0.388499511473,  0.207291036144
 4, 10,  0.010019753378, -0.188488261672, -0.021078189758
 4, 11,  0.486700922143,  0.215113695233, -0.471769017816
 5,  6, -0.452637251073,  0.419809983103,  0.403880298173
 5,  7,  0.118534095896, -0.078358075529, -0.146221114916
 5,  8, -0.083200135122, -0.039849386902, -0.139839796961
 5,  9,  0.190884845377,  0.450497416153,  0.284006479981
 5, 10, -0.018575530598, -0.007761118611, -0.456577298899
 5, 11,  0.114281403753,  0.392653167774,  0.052891935967
 6,  7,  0.197205935615,  0.326171129022, -0.234764698456
 6,  8,  0.419493628859, -0.479287758710,  0.046035542670
 6,  9,  0.334283454309,  0.414822291226, -0.014323722605
 6, 10,  0.405982282215,  0.052527376131, -0.104248355773
 6, 11,  0.199647313364,  0.062411718926,  0.045619019690
 7,  8, -0.293535766309, -0.009154771398,  0.368289055146
 7,  9,  0.397343861250, -0.211629219290, -0.045049100038
 7, 10, -0.187930934710,  0.377538150907,  0.051154202734
 7, 11,  0.267861395309,  0.149934971920,  0.188478655530
 8,  9,  0.462033451364,  0.290562583936,  0.097481332078
 8, 10,  0.260421736128, -0.373358248533, -0.010459548617
 8, 11, -0.265172135279, -0.375396510911,  0.356242561660
 9, 10,  0.113098817317, -0.174446872350, -0.079346572226
 9, 11,  0.471270858354, -0.017393449349, -0.347559898266
10, 11, -0.419197962579, -0.303206575266,  0.197593005972
